Student_ID,Java,Python,C++,SQL,DSA,OOP,Git,Spring_Boot,React,AWS,Communication,Aptitude,Problem_Solving,Teamwork,CGPA,Projects,Internships,Certifications,Employable
S17215,0,1,1,1,1,0,1,1,0,0,8,4,2,9,6.7,8,1,6,Yes
S17216,1,0,0,1,1,1,0,0,1,0,9,8,3,9,5.98,6,3,6,Yes
S17217,1,1,0,1,0,1,1,0,1,0,8,5,2,4,6.88,8,0,2,No
S17218,0,1,0,1,1,1,1,0,1,0,1,4,5,5,8.53,4,1,6,No
S17219,0,1,0,1,1,1,0,0,0,0,10,10,6,9,9.13,6,1,6,Yes
S17220,1,1,0,1,0,0,1,0,1,0,10,9,9,8,9.28,2,3,1,Yes
S17221,1,1,1,1,1,0,1,0,0,0,8,8,9,8,7.19,5,1,8,Yes
S17222,1,1,0,1,1,1,0,0,1,1,6,9,10,3,7.39,1,2,1,Yes
S17223,0,0,0,1,0,1,1,0,1,0,7,5,10,5,9.79,4,2,2,Yes
S17224,0,0,1,1,1,0,0,0,0,0,7,5,7,6,8.12,8,3,7,Yes
S17225,0,1,0,0,1,0,1,0,0,1,9,1,6,10,9.46,8,0,2,Yes
S17226,1,0,0,0,1,0,1,0,1,0,2,6,3,10,6.3,2,3,0,No
S17227,0,1,0,1,0,1,0,0,0,0,8,9,8,3,8.83,8,0,0,Yes
S17228,0,0,0,1,1,0,1,0,1,0,10,8,3,10,6.27,3,1,0,No
S17229,1,1,1,0,1,0,1,1,1,0,9,3,10,9,7.65,6,0,4,Yes
S17230,1,0,1,0,0,1,1,0,0,1,7,7,5,5,5.73,0,0,0,No
S17231,0,0,0,0,1,0,1,0,0,0,8,7,5,8,7.79,0,2,2,No
S17232,0,1,0,1,0,0,0,0,1,1,2,2,6,1,9.04,8,1,7,No
S17233,0,1,0,1,0,1,0,1,1,0,6,2,5,7,7.74,3,2,6,Yes
S17234,0,0,0,1,1,1,1,1,0,0,6,2,9,7,7.64,7,0,0,Yes
S17235,0,0,0,0,1,1,0,0,1,1,4,3,6,5,7.29,8,1,6,Yes
S17236,0,1,0,1,0,0,1,1,0,0,4,6,1,5,9.51,3,0,4,No
S17237,1,1,1,1,1,1,0,0,0,0,8,8,1,10,5.51,4,2,7,Yes
S17238,1,0,0,0,0,0,0,0,0,0,5,6,9,9,9.71,7,1,6,Yes
S17239,0,0,0,0,0,0,0,0,0,1,1,2,6,8,8.15,5,3,2,No
S17240,0,1,0,0,0,0,1,0,0,0,1,5,3,7,8.31,4,2,4,No
S17241,1,0,0,1,0,0,0,0,0,0,9,3,5,9,7.34,3,1,5,No
S17242,1,1,0,0,1,1,1,0,1,1,9,4,4,3,8.07,8,2,8,Yes
S17243,1,0,1,0,1,1,1,1,1,0,4,2,2,7,8.03,8,0,2,Yes
S17244,1,0,0,0,0,0,1,0,0,1,4,1,1,5,5.01,6,3,5,No
S17245,1,1,0,1,0,0,0,1,0,0,8,8,5,8,7.54,2,1,3,No
S17246,0,1,0,0,0,0,0,0,1,0,3,3,6,10,5.08,0,0,1,No
S17247,1,1,0,1,1,1,1,1,0,0,6,3,5,2,7.97,8,1,5,Yes
S17248,0,1,0,1,0,1,0,0,0,0,8,8,9,7,6.93,1,3,8,Yes
S17249,0,0,0,1,0,0,0,1,0,1,5,1,8,2,7.97,2,0,8,No
S17250,0,0,0,0,0,1,1,0,0,0,5,7,5,10,7.19,6,2,8,Yes
S17251,1,1,0,0,0,1,1,1,0,0,10,1,1,10,5.98,0,2,0,No
S17252,0,0,1,0,1,1,0,0,0,1,3,1,1,8,8.88,1,0,1,No
S17253,1,1,0,1,0,0,0,0,0,0,10,5,9,7,7.43,4,3,3,Yes
S17254,1,0,1,1,0,0,1,0,0,0,9,7,9,5,9.23,2,0,3,No
S17255,0,0,1,0,1,1,0,0,0,0,3,9,5,8,8.86,7,1,5,Yes
S17256,0,0,1,1,0,1,1,0,1,1,7,6,6,8,7.54,4,3,0,Yes
S17257,1,1,0,1,0,0,1,1,1,1,3,9,2,6,6.39,4,1,7,No
S17258,0,1,1,1,1,1,1,0,0,0,4,6,6,7,7.2,5,3,0,Yes
S17259,0,1,0,1,0,0,1,0,0,0,4,1,3,6,5.42,8,1,4,No
S17260,0,1,0,0,1,0,1,0,1,1,4,5,9,6,7.47,3,3,7,Yes
S17261,0,1,1,1,0,1,0,0,0,1,2,10,7,2,8.48,5,3,2,Yes
S17262,1,0,0,1,1,0,0,1,0,0,4,6,4,10,6.48,8,3,8,Yes
S17263,0,1,0,1,1,0,1,1,1,1,2,9,2,9,8.74,6,1,5,Yes
S17264,1,1,1,0,1,0,1,0,1,1,4,8,9,5,8.98,3,3,1,Yes
S17265,0,1,0,1,0,1,0,1,0,0,5,5,7,6,7.69,2,2,5,Yes
S17266,1,1,1,0,0,0,0,0,1,0,4,6,8,3,6.22,6,0,4,No
S17267,1,0,0,0,1,0,0,0,0,1,3,3,6,8,7.91,3,1,3,No
S17268,0,1,1,0,1,0,1,1,1,0,6,9,10,9,7.13,4,0,5,Yes
S17269,1,1,1,1,1,1,0,1,0,0,10,1,7,2,6.5,1,3,2,No
S17270,1,1,1,1,1,0,1,0,1,1,4,1,3,8,6.98,0,2,8,Yes
S17271,1,1,1,0,1,0,1,0,0,0,8,7,8,6,5.86,1,3,5,Yes
S17272,0,1,0,0,0,0,0,0,1,0,8,6,2,3,6.48,7,1,4,No
S17273,1,0,0,0,1,0,1,0,0,0,8,7,8,9,6.83,5,0,6,No
S17274,1,0,1,1,0,1,1,0,0,0,10,3,5,5,5.54,0,2,8,No
S17275,1,1,1,1,0,0,1,0,0,0,8,8,5,2,9.95,3,0,3,No
S17276,1,1,0,1,1,1,1,1,1,0,5,2,2,6,9.59,5,0,0,No
S17277,1,0,1,1,1,1,1,1,1,0,6,7,8,4,5.91,3,1,0,Yes
S17278,0,1,0,0,1,1,0,0,0,1,4,2,6,2,9.93,1,2,3,No
S17279,1,1,0,1,0,1,0,0,1,1,8,5,2,1,7.72,5,1,0,No
S17280,1,1,0,0,0,1,0,1,0,0,3,9,9,10,6.79,1,3,5,Yes
S17281,1,0,1,1,1,1,1,1,0,0,2,3,6,9,8.9,4,0,5,Yes
S17282,1,0,1,0,0,1,1,0,0,0,10,10,4,9,6.99,1,0,5,Yes
S17283,1,1,1,0,1,1,1,0,0,0,9,3,9,5,7.72,7,0,0,Yes
S17284,0,1,1,0,1,1,1,0,0,0,6,10,5,6,6.65,4,3,5,Yes
S17285,1,0,0,1,1,0,0,1,0,0,7,4,2,6,8.12,7,3,0,No
S17286,1,0,0,1,0,0,1,0,0,0,1,6,7,10,9.6,7,1,4,Yes
S17287,0,0,1,0,0,0,0,1,0,0,4,4,3,10,9.24,3,2,6,No
S17288,1,0,0,0,0,0,1,0,1,1,1,10,6,3,5.09,8,3,5,No
S17289,0,0,1,1,0,0,1,0,0,0,5,9,3,3,5.84,5,1,1,No
S17290,1,1,0,0,1,0,1,1,0,0,9,10,3,9,6.6,5,0,8,Yes
S17291,1,1,0,1,0,0,1,0,0,1,5,5,7,8,5.61,6,2,3,Yes
S17292,0,1,1,0,0,1,0,0,0,0,10,2,10,2,5.01,0,2,4,No
S17293,1,1,1,1,1,1,1,1,0,0,8,8,8,2,6.24,7,1,2,Yes
S17294,0,1,0,1,0,0,0,0,0,1,4,10,7,8,9.36,1,3,1,Yes
S17295,0,0,0,0,1,0,0,0,1,1,9,1,10,1,9.43,1,1,6,Yes
S17296,0,1,1,1,1,1,1,0,0,0,4,9,4,9,9.78,4,2,6,Yes
S17297,0,0,1,0,0,0,1,0,0,0,6,4,9,9,8.42,0,0,2,No
S17298,0,1,1,0,0,1,0,0,0,0,9,3,9,8,7.17,4,1,3,No
S17299,0,0,0,0,0,1,1,1,0,0,4,9,6,2,6.07,3,3,0,No
S17300,0,1,0,0,1,0,1,0,0,0,9,3,3,4,7.97,5,2,8,No
S17301,1,0,0,1,1,0,0,0,0,1,3,9,10,4,8.9,5,2,5,Yes
S17302,1,1,0,0,0,0,1,0,1,0,8,5,7,5,7.18,6,0,4,Yes
S17303,1,1,0,0,1,0,1,0,0,0,2,10,5,4,7.33,1,1,1,No
S17304,1,1,0,0,0,1,0,0,0,1,6,3,10,3,6.21,5,2,0,No
S17305,0,1,1,1,1,0,1,0,1,1,5,2,3,7,8.7,6,2,3,Yes
S17306,1,1,0,0,1,0,0,0,1,1,10,2,5,6,5.84,3,2,4,Yes
S17307,1,1,1,1,1,0,1,0,0,0,10,5,3,8,9.33,6,3,1,Yes
S17308,0,1,1,0,1,0,1,0,0,0,5,1,2,10,8.65,0,3,1,No
S17309,1,0,0,0,1,0,1,1,0,1,3,7,7,4,8.93,5,0,1,No
S17310,1,0,0,1,0,1,1,0,0,0,5,10,1,10,6.85,8,2,7,Yes
S17311,0,0,0,1,1,0,1,0,0,0,4,4,10,9,7.74,7,2,5,Yes
S17312,0,1,1,1,1,1,0,0,0,0,1,7,8,1,8.12,2,1,7,No
S17313,0,1,1,1,1,1,0,0,0,0,6,2,9,4,9.57,7,1,2,Yes
S17314,1,0,0,1,1,0,1,0,0,0,2,4,6,7,9.27,1,3,8,Yes
S17315,1,1,1,1,1,0,1,0,0,0,1,6,5,1,6.84,0,2,3,No
S17316,0,1,0,0,0,0,1,1,1,0,3,1,9,6,8.24,1,3,8,Yes
S17317,1,0,0,0,0,0,1,0,1,0,10,3,4,7,6.5,4,2,8,Yes
S17318,0,1,1,1,0,1,1,0,0,1,1,4,2,4,9.97,3,1,5,No
S17319,0,1,1,1,0,0,0,1,0,0,4,9,4,10,7.41,0,3,4,Yes
S17320,1,0,0,0,1,1,1,0,0,0,9,1,6,5,8.73,7,2,7,Yes
S17321,1,0,0,1,1,1,1,0,0,1,8,1,7,2,6.26,1,3,3,No
S17322,1,0,0,0,0,1,1,0,1,0,5,1,8,5,7.11,4,0,7,No
S17323,0,1,0,0,1,0,1,0,1,0,6,3,7,8,8.58,2,1,6,No
S17324,1,0,1,1,1,0,0,1,0,0,1,2,9,4,9.36,5,0,7,Yes
S17325,1,0,1,0,0,0,1,1,0,0,2,7,8,7,8.82,8,3,7,Yes
S17326,0,0,0,1,1,0,1,1,0,0,7,1,10,5,5.87,8,2,4,No
S17327,1,0,1,1,0,0,0,1,1,0,6,7,2,1,5.26,5,1,6,No
S17328,1,1,1,0,1,0,1,0,0,0,5,7,2,10,7.78,4,0,5,No
S17329,0,1,0,0,1,1,1,0,1,0,6,1,6,2,6.52,4,3,6,Yes
S17330,1,0,0,0,0,0,0,0,0,1,10,7,5,2,9.45,8,3,6,Yes
S17331,0,0,0,0,0,1,1,0,0,0,10,4,4,4,9.38,1,2,4,No
S17332,0,1,1,0,0,1,1,0,1,1,10,7,9,7,7.53,2,3,5,Yes
S17333,1,0,1,0,1,1,1,0,0,1,6,2,4,4,7.85,3,2,8,Yes
S17334,0,1,0,1,1,1,0,1,1,0,3,9,9,4,6.17,4,1,3,Yes
S17335,1,1,1,0,0,1,0,0,0,1,3,8,4,10,6.65,0,1,1,No
S17336,0,1,0,0,1,1,0,0,0,1,8,9,7,10,5.55,6,0,8,Yes
S17337,1,1,1,0,1,0,1,1,0,1,10,8,9,6,7.53,2,1,5,Yes
S17338,1,1,0,0,0,1,0,1,1,0,5,8,7,9,9.62,2,0,0,Yes
S17339,1,0,0,0,1,0,1,0,0,0,6,4,5,9,6.17,3,0,6,No
S17340,1,1,1,1,0,0,1,1,1,0,10,4,4,7,5.8,4,2,7,Yes
S17341,0,1,0,0,1,0,1,0,1,0,5,5,3,7,6.29,8,1,7,Yes
S17342,0,0,1,1,1,0,0,1,0,1,9,1,7,9,6.28,4,3,1,Yes
S17343,0,1,1,0,0,1,1,1,0,0,8,2,1,8,5.75,8,1,3,No
S17344,1,0,1,0,0,0,1,0,0,1,3,5,9,3,6.45,4,1,3,No
S17345,1,0,1,1,1,1,1,0,1,0,2,4,5,7,6.56,8,0,5,Yes
S17346,0,1,0,0,1,1,1,1,0,1,9,2,5,8,9.17,6,0,7,Yes
S17347,1,0,1,0,0,1,1,0,0,0,7,1,7,4,9.54,1,0,7,Yes
S17348,0,0,1,0,0,0,1,1,1,0,1,4,10,9,5.73,3,0,6,No
S17349,0,0,0,1,0,1,1,0,0,0,7,5,6,8,6.04,2,1,4,No
S17350,1,1,0,0,1,1,1,0,1,1,7,1,7,1,6.11,4,0,1,No
S17351,0,1,1,1,0,1,1,1,0,0,4,1,6,4,7.36,5,0,6,No
S17352,0,1,0,1,0,1,0,1,0,0,2,1,6,4,10.0,5,1,1,No
S17353,0,0,1,0,0,0,0,0,1,1,4,9,2,10,5.51,7,0,3,No
S17354,1,0,0,1,1,1,0,1,0,0,3,4,1,7,8.89,7,2,0,Yes
S17355,1,0,0,0,0,1,1,0,0,0,7,4,2,9,7.52,3,3,5,Yes
S17356,1,1,1,0,0,1,1,0,0,0,10,10,8,9,8.92,2,0,2,Yes
S17357,1,1,0,1,0,1,1,0,0,0,4,8,1,9,5.25,8,1,4,No
S17358,1,1,1,1,0,1,1,1,0,1,2,8,5,7,5.11,6,2,8,Yes
S17359,0,1,0,1,1,0,1,0,0,0,6,10,8,5,6.35,2,2,4,Yes
S17360,0,0,1,1,0,1,1,0,0,0,4,5,7,7,5.95,2,3,6,Yes
S17361,0,1,1,0,0,0,1,0,0,0,2,6,2,2,9.67,7,0,5,No
S17362,1,1,0,0,1,1,1,0,1,0,6,6,9,3,6.51,3,2,6,Yes
S17363,0,0,0,1,1,1,0,0,0,1,8,3,4,5,8.95,5,1,6,Yes
S17364,1,1,0,0,1,1,1,0,1,0,2,8,8,10,8.74,4,1,8,Yes
S17365,0,0,0,1,1,0,0,1,0,0,6,10,9,2,5.81,5,2,6,Yes
S17366,0,1,1,1,0,0,1,0,1,0,5,8,6,9,7.96,3,3,0,Yes
S17367,0,0,0,1,1,1,0,1,0,1,3,10,1,8,7.9,3,0,5,No
S17368,0,1,1,0,0,1,1,0,0,0,7,7,4,1,5.87,8,2,4,Yes
S17369,0,1,0,1,0,1,1,0,0,0,3,3,6,4,7.85,6,0,0,No
S17370,1,0,0,1,1,0,0,0,0,0,9,7,1,9,6.87,4,3,3,Yes
S17371,1,0,0,1,1,1,0,0,1,0,8,2,1,5,8.21,4,2,0,No
S17372,1,1,0,1,0,0,1,0,1,1,9,6,10,7,9.19,7,2,8,Yes
S17373,1,0,0,0,0,1,1,0,0,0,2,2,9,4,8.95,0,3,4,No
S17374,0,0,0,1,1,1,1,0,0,1,2,5,6,7,7.28,0,1,8,No
S17375,1,1,1,0,1,1,1,0,1,1,5,7,3,6,5.66,6,1,8,Yes
S17376,0,0,1,1,1,0,0,0,0,1,6,10,6,5,5.39,4,3,2,Yes
S17377,1,1,0,1,0,0,0,0,0,0,10,6,4,7,7.34,1,3,6,Yes
S17378,1,1,1,0,0,0,0,0,0,0,8,6,10,9,7.76,2,3,3,Yes
S17379,0,1,1,1,0,0,1,1,0,1,4,1,2,1,7.49,1,3,8,Yes
S17380,1,1,1,0,0,1,1,0,1,0,2,9,2,5,8.63,0,2,2,No
S17381,0,1,0,0,0,0,1,0,0,0,5,8,4,8,5.07,0,0,2,No
S17382,0,1,1,0,1,1,0,0,0,1,10,6,10,4,5.19,8,3,5,Yes
S17383,1,1,0,0,1,1,0,0,1,1,1,4,3,1,9.2,2,1,0,No
S17384,1,1,0,0,0,1,1,0,0,1,2,1,3,4,9.09,2,1,7,No
S17385,1,1,0,0,1,1,1,0,0,0,9,5,6,9,8.64,2,1,1,Yes
S17386,0,1,1,1,1,0,1,1,1,1,8,10,8,8,8.51,0,0,7,Yes
S17387,0,1,0,1,1,0,0,1,1,0,5,10,3,9,7.41,2,3,5,Yes
S17388,1,0,0,0,1,1,1,0,0,1,6,1,9,9,9.05,1,0,5,Yes
S17389,0,1,1,1,0,0,1,0,0,1,7,8,2,6,9.48,1,1,5,Yes
S17390,1,1,1,1,0,0,0,0,0,0,1,6,6,6,9.76,2,3,7,Yes
S17391,0,1,0,1,0,1,0,1,0,0,8,8,8,2,6.17,0,3,0,No
S17392,0,0,1,0,0,1,0,0,0,0,10,5,7,4,6.26,6,3,2,Yes
S17393,0,1,1,1,0,1,0,0,1,1,1,8,9,1,6.78,0,2,0,No
S17394,0,1,0,1,0,1,1,0,0,1,8,4,5,7,7.26,1,2,7,Yes
S17395,1,0,0,0,1,0,1,1,1,0,1,5,6,10,5.33,8,2,3,No
S17396,0,1,0,0,1,0,1,0,0,0,5,4,5,8,5.95,5,3,0,No
S17397,1,1,1,1,1,1,0,0,1,0,3,8,1,10,6.22,2,1,1,No
S17398,0,0,1,0,0,1,1,0,0,0,2,3,8,10,6.76,5,1,1,No
S17399,1,1,0,1,1,1,1,1,0,1,2,9,8,4,5.84,2,0,7,No
S17400,0,1,0,0,1,0,0,0,1,1,2,9,9,2,9.3,7,1,8,Yes
S17401,0,1,1,1,0,1,1,1,1,0,2,7,5,9,7.39,3,3,4,Yes
S17402,0,1,1,1,1,0,0,0,1,0,9,10,10,7,10.0,2,3,1,Yes
S17403,1,1,0,0,0,0,0,0,0,0,5,7,10,6,6.04,3,0,0,No
S17404,0,1,0,1,1,1,0,0,0,0,4,9,10,8,8.75,8,3,1,Yes
S17405,0,1,1,1,0,0,1,0,0,0,6,1,5,5,7.05,6,3,3,Yes
S17406,0,1,0,1,0,1,1,1,0,0,2,5,7,9,6.88,0,3,5,No
S17407,1,0,1,1,0,1,0,0,1,0,9,2,2,5,5.37,4,0,8,No
S17408,1,0,1,0,0,0,0,0,0,1,3,4,7,1,9.38,6,2,5,Yes
S17409,1,1,1,0,0,1,1,0,0,0,9,8,10,1,7.74,4,1,0,No
S17410,1,1,0,1,1,0,1,1,0,0,1,1,5,10,9.93,2,3,1,Yes
S17411,1,1,1,0,1,1,0,0,0,0,1,5,3,7,7.93,1,3,3,No
S17412,1,1,0,0,1,1,0,0,0,0,6,3,10,9,9.87,7,3,5,Yes
S17413,1,0,1,0,1,0,1,0,0,0,7,1,1,8,5.4,5,0,6,No
S17414,1,0,0,1,1,0,1,0,0,0,1,9,3,10,8.22,4,3,7,Yes
S17415,1,1,0,1,0,0,1,0,0,0,1,1,2,5,9.22,8,1,4,No
S17416,0,1,0,1,1,1,1,1,0,0,10,5,8,3,5.51,0,3,2,Yes
S17417,1,0,1,1,1,0,1,0,1,0,1,9,10,6,6.57,1,0,5,Yes
S17418,1,0,1,0,1,0,1,0,0,1,4,8,8,6,9.32,8,3,7,Yes
S17419,1,1,1,1,1,0,0,0,0,0,1,6,8,1,7.72,6,0,2,No
S17420,0,1,0,1,1,1,0,1,0,0,4,8,8,5,5.92,5,1,2,Yes
S17421,0,1,0,1,1,1,0,1,1,0,10,1,4,1,5.02,3,3,2,No
S17422,1,0,0,1,0,1,0,0,0,0,2,4,5,9,9.62,8,0,0,No
S17423,1,1,0,0,1,0,1,0,1,0,5,3,6,9,7.84,2,3,0,Yes
S17424,0,0,1,0,1,1,1,0,0,0,1,1,5,2,9.54,3,2,1,No
S17425,1,1,0,1,1,0,0,0,0,0,9,3,7,3,6.33,0,0,0,No
S17426,1,0,0,1,1,1,0,0,0,0,6,9,8,10,8.81,1,3,4,Yes
S17427,1,1,1,0,1,0,0,0,1,0,3,6,7,7,9.41,0,0,2,No
S17428,1,1,1,0,0,1,0,0,0,0,2,6,10,1,9.35,8,0,4,Yes
S17429,0,1,1,1,0,0,1,1,0,0,9,10,10,9,6.47,0,2,2,Yes
S17430,1,1,1,1,0,0,1,0,0,0,8,9,4,7,8.97,0,2,3,Yes
S17431,0,1,0,0,1,1,1,0,0,0,2,5,9,6,7.63,6,1,0,Yes
S17432,0,1,1,0,0,0,0,1,0,0,6,5,1,5,5.64,6,1,0,No
S17433,0,1,0,1,0,1,1,0,0,1,6,5,3,4,9.89,6,2,1,Yes
S17434,1,1,0,1,1,0,0,0,1,1,3,1,9,10,8.43,0,2,5,Yes
S17435,1,1,0,0,1,0,1,1,1,1,4,1,5,10,9.25,2,2,4,Yes
S17436,1,1,0,0,1,0,1,0,1,0,1,7,6,4,9.03,1,2,7,Yes
S17437,1,1,0,1,0,1,1,0,0,0,5,7,7,5,8.77,4,3,3,Yes
S17438,0,1,0,0,0,1,0,0,0,0,5,10,7,2,6.34,2,0,7,No
S17439,1,1,1,1,1,1,1,0,0,0,4,3,10,5,9.78,4,1,1,Yes
S17440,0,1,1,1,1,1,0,1,0,0,6,9,4,7,8.17,0,3,2,Yes
S17441,1,1,1,1,0,1,0,1,0,0,6,8,1,4,8.29,2,2,5,Yes
S17442,0,1,1,0,0,1,0,1,0,0,7,8,3,6,7.29,8,1,2,Yes
S17443,0,1,1,0,0,0,1,0,0,1,8,5,1,4,7.85,6,2,6,No
S17444,1,0,0,1,1,1,1,1,0,0,1,9,8,2,7.6,8,3,1,Yes
S17445,1,1,0,1,1,0,1,1,0,0,8,7,9,2,7.31,0,2,0,No
S17446,1,1,0,0,1,0,1,0,0,0,9,4,10,6,6.23,5,0,7,No
S17447,1,0,1,1,1,0,0,0,1,0,8,5,7,10,8.4,3,1,0,Yes
S17448,1,1,1,1,0,0,1,0,0,0,8,3,5,3,9.79,5,0,7,Yes
S17449,1,1,0,0,0,1,1,0,0,0,10,3,10,6,8.81,2,0,3,Yes
S17450,1,1,0,0,1,1,1,0,0,0,1,6,6,5,8.87,8,2,4,Yes
S17451,0,0,0,1,1,1,0,0,0,0,10,7,7,9,9.14,3,1,2,Yes
S17452,1,0,0,1,0,0,0,0,0,1,7,2,2,1,9.7,8,3,3,Yes
S17453,1,0,1,1,0,1,0,0,0,0,9,6,6,1,6.93,4,3,6,Yes
S17454,1,0,0,1,1,1,1,0,1,1,10,7,2,5,7.41,1,3,1,Yes
S17455,1,0,1,1,0,0,1,1,1,0,3,8,1,7,5.25,7,3,2,No
S17456,1,0,1,1,0,1,1,0,0,1,4,4,1,1,9.44,3,0,0,No
S17457,0,1,0,1,1,1,0,1,1,0,8,2,4,7,8.33,8,2,3,Yes
S17458,1,1,1,1,0,1,1,1,1,0,8,3,9,3,8.54,4,3,3,Yes
S17459,1,0,1,0,1,0,0,0,1,0,7,9,4,4,9.44,1,0,0,No
S17460,1,0,1,0,1,0,1,1,1,0,8,4,3,8,9.11,5,3,2,Yes
S17461,1,1,1,0,1,1,1,1,1,1,3,1,10,9,5.31,0,2,1,No
S17462,1,1,0,1,1,0,1,0,1,0,2,3,9,3,9.71,3,1,1,No
S17463,0,0,1,1,1,0,1,0,0,1,3,1,9,6,5.16,5,3,1,Yes
S17464,1,1,0,0,0,0,1,0,0,0,6,6,4,9,6.35,7,2,4,Yes
S17465,1,1,1,1,1,0,1,0,0,0,9,6,3,9,5.69,3,0,3,No
S17466,0,1,0,0,1,1,1,0,0,0,2,4,8,2,7.89,0,0,8,No
S17467,1,1,1,1,0,1,0,1,1,0,5,7,1,7,6.21,5,2,7,Yes
S17468,1,1,0,0,0,1,0,1,0,0,10,8,9,1,6.33,1,2,2,Yes
S17469,0,0,0,0,1,0,0,1,1,0,9,10,7,7,8.72,3,1,8,Yes
S17470,1,1,1,0,1,0,1,0,0,0,1,2,2,1,7.46,7,3,5,Yes
S17471,0,0,1,0,0,1,0,0,1,1,8,5,7,9,9.65,0,0,1,No
S17472,1,0,1,0,1,0,1,0,1,1,6,2,7,9,5.42,5,1,0,No
S17473,1,0,0,1,0,0,1,0,1,0,2,6,6,3,8.67,8,2,0,Yes
S17474,1,0,1,1,0,0,0,1,0,0,4,9,3,1,6.73,2,2,0,No
S17475,1,1,1,1,0,0,1,0,1,0,9,4,3,10,7.68,0,1,5,No
S17476,1,1,0,1,1,0,0,0,1,0,7,4,4,2,7.74,0,0,2,No
S17477,1,0,1,1,0,1,0,1,1,0,3,2,2,9,8.49,4,3,0,No
S17478,0,1,0,0,0,0,0,0,1,0,6,5,2,5,6.27,4,3,2,No
S17479,0,1,1,1,0,0,1,0,1,0,8,2,3,4,8.82,0,1,2,No
S17480,1,1,0,0,1,1,1,0,0,1,1,2,10,9,5.14,8,3,2,Yes
S17481,0,0,1,1,0,1,1,0,0,1,4,2,5,4,9.5,5,1,6,Yes
S17482,0,0,1,1,0,0,1,0,0,0,1,6,4,2,8.68,3,1,6,No
S17483,0,0,1,1,0,1,1,1,1,0,2,8,6,6,5.86,8,3,7,Yes
S17484,1,0,1,0,0,1,0,1,0,0,7,5,1,4,7.58,2,3,6,No
S17485,0,0,1,1,0,0,1,0,0,0,3,6,6,7,6.14,8,0,1,No
S17486,1,1,0,1,0,0,0,0,1,0,7,9,5,10,6.3,1,3,5,No
S17487,1,1,0,0,1,1,0,1,0,0,4,6,4,5,5.63,5,2,1,No
S17488,1,0,0,0,1,1,1,1,0,0,10,7,9,10,8.63,6,0,3,Yes
S17489,0,1,0,1,1,0,0,1,1,0,8,4,6,4,5.54,2,0,2,No
S17490,0,0,0,1,0,0,0,0,1,0,1,2,8,4,9.57,5,1,4,No
S17491,0,0,1,1,0,0,0,1,1,1,3,10,7,7,9.14,0,0,1,No
S17492,1,0,0,0,0,0,1,1,1,0,3,3,3,2,8.85,2,2,5,No
S17493,0,0,1,0,0,1,0,0,0,0,6,5,6,8,8.31,6,1,1,No
S17494,1,1,0,1,1,1,1,0,1,0,1,9,3,6,6.97,8,3,7,Yes
S17495,1,1,0,1,0,1,0,0,0,0,10,6,6,6,6.37,1,2,1,No
S17496,1,1,0,0,1,1,1,0,1,0,10,7,5,6,8.95,6,0,6,Yes
S17497,1,1,0,1,0,1,0,0,0,0,7,6,2,6,7.15,1,3,5,No
S17498,0,1,0,0,0,1,0,1,0,0,6,5,1,3,9.25,4,1,1,No
S17499,1,1,1,1,1,1,0,0,1,1,2,3,5,8,5.87,1,0,7,No
S17500,0,0,0,0,1,1,1,0,0,0,5,6,6,10,5.84,3,2,6,No
S17501,1,1,0,1,1,0,0,0,0,0,4,9,8,7,5.99,3,1,5,No
S17502,1,1,0,1,0,0,1,0,1,0,4,4,8,3,7.75,3,0,1,No
S17503,0,1,0,1,1,1,1,1,1,0,8,9,10,9,8.51,3,0,7,Yes
S17504,1,1,1,1,0,1,1,0,0,1,5,2,7,10,6.61,3,1,2,No
S17505,0,1,0,0,1,0,0,1,1,0,9,9,4,8,5.79,3,1,1,No
S17506,0,1,0,1,0,0,0,0,0,1,3,9,5,3,5.73,3,2,7,No
S17507,1,0,0,0,0,0,1,0,0,0,4,2,2,6,7.7,0,0,4,No
S17508,0,1,1,0,0,0,0,0,0,0,7,1,10,8,9.89,5,3,4,Yes
S17509,1,1,0,1,0,0,0,0,1,0,8,9,1,10,6.85,0,2,1,No
S17510,0,1,0,1,0,1,0,1,0,0,6,8,7,9,8.22,6,3,2,Yes
S17511,1,1,1,0,1,1,0,1,0,0,3,8,4,9,6.23,3,3,7,Yes
S17512,1,0,1,0,1,1,1,0,0,0,9,8,9,6,6.17,3,0,6,Yes
S17513,1,0,0,0,1,0,1,0,1,0,2,7,6,4,9.01,4,2,5,Yes
S17514,1,0,1,1,1,0,1,1,1,0,1,2,7,8,6.73,6,2,6,Yes
S17515,0,1,1,0,1,1,1,0,0,1,10,7,1,6,8.17,3,0,8,Yes
S17516,0,1,0,1,0,1,0,0,0,0,2,1,7,9,7.8,4,3,5,Yes
S17517,0,1,1,0,1,0,1,0,0,0,3,4,10,10,6.88,4,0,7,No
S17518,1,1,1,1,1,0,1,0,0,0,3,3,6,6,6.23,0,2,8,Yes
S17519,0,1,0,0,0,0,1,0,1,0,4,5,6,8,5.01,1,0,6,No
S17520,1,0,1,1,1,1,0,0,0,0,6,5,9,5,7.38,1,3,8,Yes
S17521,0,1,0,1,1,1,0,1,0,0,7,9,9,7,8.14,0,3,5,Yes
S17522,0,1,1,1,0,1,1,0,1,0,2,7,10,2,7.38,3,3,2,Yes
